time,dist,h_dist,v_dist,avgPower,snr,avgSnr,path_loss,avg_pl,used_freq
37.0,33.65049,31.541716,11.725,-0.989408,[-5.1696901  -5.31234005 -5.27610485 -4.52189134],-5.070006584035535,[71.06607743 71.07527577 71.05451534 73.27501387],71.6177206047128,3876.82878
37.4,33.65328,31.541716,11.733,-0.65689206,[-5.03105821 -5.10580955 -5.11265228 -4.35810778],-4.9019069552350505,[70.90122349 70.73194208 70.61623278 72.89142038],71.28520468269537,3697.8572855
37.8,33.65537,31.541716,11.739,-0.54220617,[-5.01491246 -5.09671462 -5.09934433 -4.44368046],-4.913662967492008,[70.65523237 70.66038445 70.61261523 72.75384315],71.17051879981639,3240.6664
38.2,33.656418,31.541716,11.742,-0.41972876,[-5.02787529 -5.08070355 -5.04487051 -4.37205828],-4.881376909401716,[70.5622302  70.46819705 70.4891722  72.67256597],71.04804135596363,3407.82574
38.6,33.65107,31.533401,11.749,-0.3249732,[-4.9400148  -4.96870327 -5.01351407 -4.30744166],-4.807418448046717,[70.57093576 70.3943004  70.31123218 72.53667483],70.95328579120344,3340.27155
39.0,33.65037,31.533401,11.747,-0.5687365,[-5.12928528 -5.14685913 -5.18776558 -4.47115656],-4.983766638071755,[70.80104091 70.62828537 70.54164709 72.81722297],71.19704908602111,3560.7382
39.4,33.648624,31.533401,11.742,-0.9334105,[-5.7119775  -5.57518034 -5.61112206 -4.79787316],-5.424038265880691,[71.30696991 70.90077945 70.82049288 73.21865031],71.5617231368434,3255.5585300000002
39.8,33.642696,31.533401,11.725,-1.5463142,[-6.26272744 -5.97370319 -5.91667976 -5.07946312],-5.808143378848397,[71.85860942 71.55088861 71.46611546 73.82289375],72.17462681211113,3354.65305
40.2,33.638515,31.533401,11.713,-1.8245765,[-6.89151598 -6.93788789 -6.82153849 -5.96134877],-6.6530727820478175,[72.08051188 71.86486875 71.78864984 74.07752588],72.45288908699825,3607.002625
40.6,33.636776,31.533401,11.708,-1.7301335,[-5.86382819 -6.15543683 -6.22046209 -5.38046032],-5.905046855731982,[71.88426151 71.7738551  71.77096449 74.00470352],72.35844615187489,3587.397865
41.0,33.63434,31.533401,11.701,-1.4374967,[-5.26929679 -5.52532078 -5.54072701 -4.88455209],-5.304974166779904,[71.63715124 71.63209512 71.46631041 73.52768033],72.06580927519708,3647.259647
41.4,33.63469,31.533401,11.702,-0.6865315,[-5.00291426 -5.13895507 -5.14292    -4.39348376],-4.919568270928576,[70.8233029  70.80255471 70.69063161 72.94288712],71.31484408500442,3481.85303
41.8,33.633297,31.533401,11.698,-0.43696994,[-4.85732266 -4.96924921 -5.03253791 -4.38681219],-4.811480490865788,[70.59814064 70.59852005 70.52027117 72.54419835],71.06528255443247,3553.79028
42.2,33.637123,31.533401,11.709,-0.5009684,[-4.92736006 -5.09285978 -5.09120767 -4.40194319],-4.87834267362201,[70.74521714 70.58190372 70.48356538 72.7064378 ],71.12928100926159,3582.71293
42.6,33.638863,31.533401,11.714,-0.8236042,[-5.56338453 -5.45047801 -5.49135127 -4.6723195 ],-5.294383327273678,[71.20376369 70.81597122 70.73608628 73.05184617],71.45191683956841,3910.81438
43.0,33.638515,31.533401,11.713,-1.6666244,[-6.03960747 -6.11482117 -6.11891139 -5.37351597],-5.911713999870646,[71.91347334 71.7561598  71.66827183 73.84184292],72.2949369746609,3809.890945
43.4,33.640606,31.533401,11.719,-1.866712,[-6.55148573 -6.79946843 -6.82296969 -5.97900955],-6.538233349756178,[71.93527073 71.91636012 71.90366978 74.22479762],72.4950245647239,3918.49213
43.8,33.640953,31.533401,11.72,-1.5457134,[-5.35506534 -5.68886711 -5.74765223 -4.9708347 ],-5.440604845812346,[71.65980086 71.68926676 71.60509002 73.74194656],72.17402605271225,3708.166765
44.2,33.64026,31.533401,11.718,-0.78390145,[-4.98486612 -5.11379039 -5.1552915  -4.37786448],-4.907953124259902,[70.89911031 70.96311754 70.81328546 72.97334281],71.41221403277913,3494.86758
44.6,33.63643,31.533401,11.707,-0.23315659,[-4.86139324 -5.02914009 -5.03080035 -4.27468487],-4.799004634510643,[70.43546703 70.30841    70.25043593 72.45156383],70.86146919772031,3076.40656
45.0,33.63399,31.533401,11.7,-0.52720994,[-5.33647702 -5.2997013  -5.25174852 -4.47525433],-5.090795293066314,[70.74916776 70.48380138 70.53922627 72.84989475],71.15552253887103,3618.62459
45.4,33.632324,31.529026,11.707,-1.2030859,[-5.64397338 -5.58457444 -5.50542504 -4.79480126],-5.382193530619289,[71.49031975 71.27472905 71.17990908 73.3806361 ],71.83139849565315,3566.75203
45.8,33.632675,31.529026,11.708,-1.9218756,[-6.50077363 -6.59832083 -6.66286308 -5.82300793],-6.3962413669434,[72.06766071 72.02506042 71.97570928 74.13232224],72.55018815877509,3674.264121
46.2,33.63755,31.529026,11.722,-1.7102066,[-5.72832926 -5.94831048 -6.00377653 -5.26514728],-5.7363908896038085,[71.89519876 71.87125708 71.74025299 73.84736816],72.33851924742471,3615.95907
46.6,33.642082,31.529026,11.735,-0.9887746,[-5.23246945 -5.33776813 -5.38208652 -4.70377273],-5.164024207953903,[70.9982568  71.13394818 71.14420296 73.19194083],71.61708719618808,3476.04802
47.0,33.646183,31.533401,11.735,-0.39674598,[-4.98937004 -4.96309359 -4.97123342 -4.2717482 ],-4.798861313156413,[70.54641373 70.49943708 70.40157908 72.65280446],71.02505858726002,3543.09874
47.4,33.65107,31.533401,11.749,-0.50686294,[-5.00770671 -5.12797628 -5.14140425 -4.5055197 ],-4.945651735551031,[70.75949728 70.61768959 70.55643296 72.60708223],71.13517551493047,3926.00156
47.8,33.65107,31.533401,11.749,-0.81274045,[-6.00408895 -5.89728418 -5.92551998 -5.02998754],-5.7142201619711575,[71.03348103 70.78941592 70.76145562 73.17985973],71.44105307380985,3523.0013
48.2,33.65107,31.533401,11.749,-1.7245971,[-6.93999404 -6.85421979 -6.7747982  -5.92398747],-6.623249877331784,[71.96461166 71.8028017  71.6959216  73.94830378],72.35290968442393,3855.66394
48.6,33.660255,31.541716,11.753,-1.478768,[-5.9353081  -5.98143514 -6.02373599 -5.2652431 ],-5.801430581755613,[71.65400946 71.5855805  71.54996563 73.63876699],72.10708064314457,3864.16467
